id	title	state	agency	type	types	categories	status	status_date	enacted_date	amended_date	significant_update_date	text
13308	Electric Vehicle (EV) Charging for Renters Study	NH		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-21	2023-06-21T00:00:00Z	None	8/26/2023	<p>The New Hampshire Legislature must establish a committee to study opportunities to provide accessible EV charging for residential renters. The committee must report its findings and recommendations by November 1, 2023.</p><p>(Reference <a href='https://www.gencourt.state.nh.us/'>House Bill 111, 2023</a>)</p>
13313	State Fleet Vehicle Acquisition and Fuel Use Requirements	NV		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'BIOD', 'title': 'Biodiesel', 'category_type': 'tech'}, {'code': 'ETH', 'title': 'Ethanol', 'category_type': 'tech'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'STD', 'title': 'Fuel Production / Quality', 'category_type': 'regulation'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'HEV', 'title': 'HEVs', 'category_type': 'tech'}, {'code': 'HY', 'title': 'Hydrogen Fuel Cells', 'category_type': 'tech'}, {'code': 'NG', 'title': 'Natural Gas', 'category_type': 'tech'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-05	2023-06-05T00:00:00Z	None	9/1/2023	<p>State agencies must transition light-duty vehicles to ZEVs by 2040 and medium- and heavy-duty vehicles to ZEVs by 2050. To support these goals, state agencies must prioritize low emission vehicles when purchasing light-duty motor vehicles. State agencies that purchase a diesel vehicle must ensure the vehicle can use biodiesel fuel blends of at least 20%. When refueling gasoline and diesel vehicles, agencies must prioritize the purchase of ethanol and biodiesel fuel. Exceptions may apply.</p><p>(Reference <a href='https://www.leg.state.nv.us/'>Senate Bill 262, 2023</a>)</p>
13314	Zero Emission Medium- and Heavy-Duty Vehicle Incentive Authorization 	NV		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'HY', 'title': 'Hydrogen Fuel Cells', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}]	enacted	2023-06-09	2023-06-09T00:00:00Z	None	9/1/2023	<p>The Nevada Division of Environmental Protection (NDEP) must administer the Clean Trucks and Buses Incentive Program (Program) to provide incentives for the purchase of zero emission medium- and heavy-duty trucks and buses. Eligible entities must own or operate diesel- or gasoline-powered medium- and heavy-duty vehicles or fleets and include local governments, state agency fleets, school districts, nonprofit organizations, commercial fleets, and independent truck operators. Incentive amounts must be based on gross vehicle weight rating, and NDEP must offer increased incentive amounts for underserved communities. The State Environmental Commission must adopt regulations to guide the NDEP’s administration of the Program. Additional requirements apply.</p><p>(Reference <a href='https://www.leg.state.nv.us/'>Nevada Revised Statutes Chapter 445B</a> and <a href='https://www.leg.state.nv.us/'>Assembly Bill 184, 2023</a>)</p>
13316	Utility Electric Vehicle (EV) Charging Station Deployment Authorization and Requirements	MD		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'AFP', 'title': 'Alternative Fuel Producer', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-05-08	2023-05-08T00:00:00Z	None	9/1/2023	<p>Investor-owned utilities (IOUs) participating in the Maryland Public Service Commission (PSC) <a href="https://dgs.maryland.gov/Pages/ElectricVehicle/About/Funding.aspx">EV Pilot Program</a> may install public Level 2 EV charging stations on local, municipal, or state government property. Beginning October 1, 2023, IOUs that participate in the PSC EV Pilot Program may install Level 2 EV charging stations at multi-unit dwellings in underserved communities. Additionally, IOUs must maintain EV charging station uptime in accordance with the <a href="https://afdc.energy.gov/laws/12744">National Electric Vehicle Infrastructure Formula Program</a> requirements or standards and requirements set by the PSC.</p><p>(Reference <a href='https://mgaleg.maryland.gov/mgawebsite/'>House Bill 834, 2023</a>, <a href='https://www.psc.state.md.us/'>Public Service Commission Order 88997 – Case No. 9478</a>, and <a href='http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home'>Maryland Statutes Public Utilities Code 7-901 through 7-905</a>)</p>
13320	Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates	DE		State Incentives	[{'id': 3, 'title': 'State Incentives', 'code': 'STATEINC'}]	[{'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}, {'code': 'RBATE', 'title': 'Rebates', 'category_type': 'incentive'}, {'code': 'TRANS', 'title': 'Transit', 'category_type': 'user'}]	enacted	2023-08-03	2023-08-03T00:00:00Z	None	9/7/2023	<p>The Delaware Department of Natural Resources and Environmental Control (DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs may receive a rebate of up to $2,500, and PHEVs may receive a rebate of up to $1,000. Individuals may receive a maximum of two rebates. Businesses, non-profit organizations, government entities, educational institutions, and other organizations may receive a maximum of six rebates. For more information, including program eligibility and requirements, see the DNREC <a href="https://driveelectricdelaware.org/">Drive Electric</a> website.</p><p>(Reference <a href='https://legis.delaware.gov/BillDetail?legislationId=130286'>House Bill 12, 2023</a> and <a href='https://delcode.delaware.gov/'>Delaware Revised Statutes 29-80.64</a>)</p>
13322	Electric School Bus Acquisition Requirement	DE		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'REQ', 'title': 'Acquisition / Fuel Use', 'category_type': 'regulation'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}]	enacted	2023-08-03	2023-08-03T00:00:00Z	None	9/7/2023	Beginning July 1, 2025, the Delaware Department of Education (DOE) must purchase an increasing share of electric school buses with annual school bus acquisitions. Electric school bus acquisitions must increase according to the following schedule:</p><p></p><div data-align="center"><table class="table table-bordered"><tr><th>Fiscal Year (FY)</th><th>Percentage of school bus purchases that must be electric</th></tr><tr><td>FY 2025</td><td>5%</td></tr><tr><td>FY 2026</td><td>10%</th></tr><tr><td>FY 2027</td><td>15%</td></tr><tr><td>FY 2028</td><td>20%</th></tr><tr><td>FY 2029</td><td>25%</th></tr><tr><td>FY 2030</td><td>30%</td></tr></table></div></p><p><p><p>The DOE must report on these targets annually to the Clerk of the House of Representatives, the Secretary of the Senate, the Director of the Division of Research, and the Public Archives. By January 31, 2030, the DOE must submit a report detailing recommendations for future changes in the percentage targets for electric school bus purchases.</p><p>(Reference <a href='https://legis.delaware.gov/BillDetail?LegislationId=130292'>House Bill 10, 2023</a> and <a href='https://delcode.delaware.gov/'>Delaware Revised Statutes 29-80.63</a>)</p>
13323	Electric Vehicle (EV) Charging Station Building Standards for Residential Developments	IL		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'BUILD', 'title': 'Building Codes', 'category_type': 'regulation'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'MUD', 'title': 'Multi-Unit Dwelling', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-09	2023-06-09T00:00:00Z	None	9/8/2023	<p>Beginning January 1, 2024, new construction of single-family homes must include a minimum of one EV-capable parking spot. New single-family homes or small multifamily dwellings that qualify as affordable housing must have one EV-capable parking space per dwelling.</p><p>Beginning March 31, 2024, all parking spaces at newly constructed or renovated large multifamily dwellings must be EV-capable.</p><p>Building permits for affordable housing single-family and multifamily developments must meet the following benchmarks to support the development of EV-capable parking spaces:</p><ul><li><p>Beginning January 1, 2026, 40% of parking spaces must be EV-capable;</p></li><li><p>Beginning January 1, 2029, 50% of parking spaces must be EV-capable; and,</p></li><li><p>Beginning January 1, 2034, 70% of parking spaces must be EV-capable.</p></li></ul><p>EV-capable parking spaces have electric panel capacity and conduit to support a Level 2 EV charging station. Additional requirements apply.</p><p>(Reference <a href='https://www.ilga.gov/'>Senate Bill 40, 2023</a>)</p>
13324	Electric Vehicle (EV) Charging Station Policies for Condominiums	IL		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'MUD', 'title': 'Multi-Unit Dwelling', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}, {'code': 'RTC', 'title': 'Right-to-Charge', 'category_type': 'regulation'}]	enacted	2023-06-09	2023-06-09T00:00:00Z	None	9/8/2023	<p>Beginning January 1, 2024, condominium or common interest associations may not prohibit or restrict the installation or use of EV charging stations in a unit owner’s designated parking space. Associations may put reasonable restrictions on EV charging stations, but the policies may not increase the cost of the EV charging station or decrease its performance. Homeowners must comply with applicable health and safety codes and architectural standards, engage a licensed installation contractor, and provide a certificate of insurance. The unit owner is responsible for the cost of electricity consumption; the installation, operation, maintenance, repair, removal, or replacement of the station in their parking space; and any resulting damage to the EV charging station or surrounding area. Associations may also install EV charging stations in common areas for all unit owners and members of the association to use. Additional requirements apply.</p><p>(Reference <a href='https://www.ilga.gov/'>Senate Bill 40, 2023</a>)</p>
13325	Electric Vehicle (EV) Charging Station Policies for Renters	IL		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'MUD', 'title': 'Multi-Unit Dwelling', 'category_type': 'user'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}, {'code': 'RTC', 'title': 'Right-to-Charge', 'category_type': 'regulation'}]	enacted	2023-06-09	2023-06-09T00:00:00Z	None	9/8/2023	<p>Beginning January 1, 2024, a tenant may install a Level 1 or Level 2 EV charging station at a parking space allotted for the lessee. Landlords may require reimbursement for electricity consumption by the EV charging station, charge a fee for access if the EV charging station is part of a network, and charge a security deposit to cover the cost of restoring the property to its original condition if the tenant removes the EV charging station. The landlord may also require reimbursement for any wiring or electrical upgrades necessary to support the EV charging station. Renters must comply with applicable health and safety codes and architectural standards, engage a licensed installation contractor, and provide a certificate of insurance. Additional requirements apply.</p><p>(Reference <a href='https://www.ilga.gov/'>Senate Bill 40, 2023</a>)</p>
13326	Electric Vehicle (EV) Charging Reliability Grants	US	U.S. Department of Transportation	Incentives	[{'id': 8, 'title': 'Incentives', 'code': 'INC'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'GNT', 'title': 'Grants', 'category_type': 'incentive'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	None	None	None	None	9/13/2023	<p>The U.S. Department of Transportation’s (DOT) Federal Highway Administration (FHWA) EV Charger Reliability and Accessibility Accelerator offers funding for the repair and replacement of existing, non-operational publicly accessible Level 2 and direct current fast charging (DCFC) stations. Funding is available for up to 80% of eligible project costs. Eligible applicants include State departments of transportation and local governments. For more information, see the DOT FHWA <a href="https://www.fhwa.dot.gov/environment/nevi/evc_raa/">EV Charger Reliability and Accessibility Accelerator</a> website.</p><p>(Reference <a href='https://www.congress.gov/public-laws/117th-congress'>Public Law 117-58</a>)</p>
13327	Accessible Electric Vehicle (EV) Charging Station Working Group	ME		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-16	2023-06-16T00:00:00Z	None	9/13/2023	<p>The Commissioner of Transportation must establish a working group to study accessible EV charging stations. The working group must develop a document that simplifies the United States Access Board’s Design Recommendations for Accessible EV Charging Stations <a href="https://www.access-board.gov/files/usab-evse-guide.pdf">report</a> for individuals interested in the design and installation of EV charging stations. Additionally, the working group must recommend EV charging stations accessibility standards and how those standards should be incorporated into local code standards. The Commissioner of Transportation must submit a report that includes that working group’s recommendations by January 3, 2024.</p><p>(Reference <a href='http://legislature.maine.gov/'>House Bill 467, 2023</a>)</p>
